2,0,41,1,7,27000
1,0,48,1,1,27000
2,0,35,1,9,27000
1,0,32,1,8,27000
1,1,40,1,10,27000
1,0,42,1,3,27000
1,0,44,1,6,27000
1,1,33,1,7,27000
1,0,45,1,1,27000
1,0,46,1,2,27000
2,0,39,1,3,27000
2,0,62,0,1,27000
2,0,34,1,7,27000
2,0,50,1,2,27000
2,0,43,1,3,27000
3,0,56,1,2,27000
1,1,50,1,1,27000
1,0,34,1,9,27000
1,0,33,1,8,27000
1,0,34,1,3,27000
1,0,45,1,1,27000
1,0,74,0,1,27000
1,0,30,1,8,27000
1,0,32,1,9,27000
1,0,37,1,5,27000
1,0,37,1,3,27000
1,0,32,1,9,27000
1,0,31,1,9,27200
1,0,46,1,2,27200
3,0,31,1,9,27200
1,0,30,1,6,27300
1,0,32,1,8,27500
1,0,31,1,4,27500
1,0,32,1,7,27500
1,0,32,1,4,27500
1,0,44,1,9,27500
1,0,30,1,5,27500
1,0,32,1,5,27500
1,0,29,1,7,27500
1,0,50,1,1,27500
1,0,34,1,6,27500
1,0,30,1,5,27500
2,0,30,1,8,27500
1,0,30,1,7,27500
1,0,35,1,8,27500
1,0,30,1,7,27500
1,0,40,1,5,27500
1,0,70,0,2,27500
1,0,47,1,2,27500
1,0,50,1,2,27500
1,0,32,1,8,27500
1,1,44,1,3,27500
1,1,33,1,5,27500
1,0,34,1,6,27500
1,0,36,1,5,27500
1,0,30,1,9,27500
1,0,43,1,3,27500
1,0,31,1,4,27500
1,1,35,1,12,27500
1,0,48,1,1,27500
1,0,51,1,2,27500
2,0,50,1,1,27700
1,0,40,1,9,27800
1,0,45,1,9,27800
1,0,44,1,6,27900
1,1,41,1,6,28000
1,0,31,1,9,28000
1,0,45,1,4,28000
2,0,38,1,4,28000
2,0,31,1,3,28000
1,0,32,1,6,28000
1,0,43,1,5,28000
1,0,34,1,7,28000
1,0,28,1,7,28000
1,0,71,0,2,28000
1,0,43,1,9,28000
2,0,42,1,6,28000
2,0,38,1,5,28000
1,0,55,1,2,28000
1,0,43,1,5,28000
1,0,30,1,5,28000
1,0,45,1,6,28000
1,0,40,1,8,28000
1,0,30,1,8,28000
1,0,30,1,6,28000
1,0,31,1,7,28000
1,0,32,1,7,28000
1,0,31,1,9,28000
1,0,49,1,2,28000
1,0,43,1,9,28000
1,0,32,1,7,28000
1,0,42,1,8,28000
1,0,60,1,2,28000
2,0,60,1,2,28000
2,0,42,1,9,28000
2,0,80,0,1,28000
2,0,39,1,8,28000
2,0,41,1,5,28000
2,0,49,1,1,28000
1,0,72,0,1,28000
3,1,30,1,4,28000
1,1,50,1,2,28000
2,0,41,1,9,28000
1,0,37,1,4,28000
1,0,71,0,2,28000
1,0,50,1,1,28000
1,0,43,1,4,28000
1,1,45,1,7,28000
1,0,36,1,8,28000
1,0,60,1,2,28000
2,0,34,1,3,28000
1,0,40,1,3,28000
3,0,37,1,4,28000
2,0,44,1,7,28500
1,0,35,1,7,28500
1,0,36,1,5,28500
1,0,30,1,3,28500
1,0,54,1,1,28500
2,0,32,1,8,28500
1,0,34,1,7,28500
1,1,32,1,6,28500
1,0,35,1,3,28500
1,0,37,1,3,28500
1,0,32,1,7,28500
1,0,35,1,7,28500
1,0,30,1,6,28500
1,0,30,1,6,28500
3,0,33,1,7,28500
1,0,42,1,5,28500
1,0,34,1,6,28500
1,0,34,1,9,28500
1,0,54,1,1,28500
1,0,44,1,5,28500
1,0,30,1,5,28500
1,1,31,1,11,28500
1,0,32,1,6,28500
1,0,30,1,4,28500
1,0,44,1,6,28500
1,0,44,1,7,28500
2,0,40,1,4,28500
1,0,39,1,7,28500
1,0,50,1,2,28500
1,0,62,1,1,28500
1,0,43,1,4,28500
1,0,33,1,6,28500
1,0,48,1,1,28500
1,0,45,1,8,28500
1,0,35,1,9,28500
1,0,45,1,4,28500
1,0,43,1,8,28500
1,0,30,1,6,28500
1,0,38,1,6,28500
1,1,45,1,10,28500
1,0,52,1,2,28500
1,0,35,1,9,28500
1,0,34,1,3,28500
1,0,34,1,3,28500
1,0,48,1,2,28500
1,0,45,1,8,28500
1,0,69,0,2,28500
1,0,30,1,3,28500
1,0,35,1,9,28500
1,1,37,1,10,28500
1,0,37,1,8,28600
1,0,45,1,5,28700
1,0,43,1,7,28700
1,0,55,1,2,28700
1,0,45,1,9,28800
2,0,46,1,4,28800
1,0,32,1,7,28980
1,1,42,1,12,29000
1,0,34,1,3,29000
1,0,32,1,6,29000
1,1,32,1,10,29000
1,1,32,1,8,29000
2,0,35,1,4,29000
2,1,35,1,5,29000
1,0,32,1,5,29000
1,0,30,1,8,29000
1,0,30,1,5,29000
1,0,36,1,7,29000
1,0,30,1,5,29000
1,0,42,1,9,29000
1,0,34,1,4,29000
1,0,48,1,4,29000
1,0,60,1,1,29000
1,0,43,1,6,29000
1,0,34,1,3,29000
1,0,36,1,3,29000
1,0,36,1,8,29000
1,0,45,1,6,29000
2,0,40,1,6,29000
2,0,43,1,5,29000
2,0,48,1,9,29000
2,0,58,1,1,29000
3,0,69,0,2,29000
1,0,40,1,7,29000
2,0,34,1,9,29000
2,0,34,1,6,29000
2,0,42,1,5,29000
2,1,71,0,2,29000
1,1,47,1,5,29000
1,0,64,1,2,29000
1,0,51,1,2,29000
1,0,36,1,9,29000
1,0,30,1,4,29000
2,0,30,1,9,29111
1,0,32,1,3,29200
1,0,34,1,9,29200
1,0,30,1,4,29200
1,0,45,1,7,29200
1,0,32,1,6,29200
1,0,35,1,3,29200
1,0,32,1,8,29200
1,0,42,1,7,29200
1,0,42,1,7,29200
1,0,42,1,7,29200
2,1,42,1,11,29250
1,0,56,1,2,29300
1,0,36,1,7,29300
1,1,48,1,4,29400
1,0,45,1,8,29500
2,0,32,1,6,29500
1,0,32,1,7,29500
1,0,33,1,3,29500
1,0,33,1,4,29500
1,0,30,1,6,29500
1,0,30,1,6,29500
1,0,34,1,3,29500
1,0,34,1,5,29500
1,0,33,1,4,29500
1,0,32,1,8,29500
1,0,42,1,6,29500
1,0,49,1,7,29500
1,0,32,1,5,29500
1,0,48,1,3,29500
1,0,30,1,7,29500
1,0,30,1,8,29500
1,0,39,1,8,29500
1,0,42,1,9,29500
1,0,44,1,8,29500
1,0,36,1,8,29500
1,0,35,1,4,29500
1,0,32,1,5,29500
1,0,32,1,4,29500
1,0,32,1,4,29500
1,0,34,1,6,29500
1,0,32,1,4,29500
1,0,32,1,3,29500
1,0,38,1,3,29500
1,0,34,1,5,29500
1,0,30,1,3,29500
1,0,44,1,7,29500
1,0,34,1,9,29500
1,0,35,1,3,29500
2,0,49,1,6,29500
2,0,43,1,5,29500
2,0,44,1,4,29500
3,0,52,1,1,29500
1,0,34,1,3,29500
1,0,42,1,7,29500
1,0,35,1,7,29500
1,0,32,1,3,29500
3,0,32,1,3,29500
1,0,50,1,2,29500
1,0,47,1,8,29500
1,0,45,1,8,29500
1,0,47,1,7,29500
1,0,45,1,3,29500
1,1,32,1,7,29500
1,0,43,1,3,29500
1,0,30,1,9,29500
1,0,37,1,7,29500
2,0,50,1,2,29500
1,0,44,1,5,29500
1,0,43,1,9,29500
1,0,31,1,9,29500
1,0,42,1,4,29500
2,1,32,1,5,29600
2,0,44,1,8,29600
1,0,42,1,6,29700
2,0,42,1,3,29700
1,0,44,1,3,29800
1,1,45,1,9,29800
1,0,33,1,3,29800
1,0,63,1,1,29800
2,0,77,0,1,29800
3,0,49,1,7,30000
1,1,40,1,11,30000
2,0,31,1,9,30000
1,0,32,1,5,30000
1,1,45,1,6,30000
1,0,34,1,3,30000
1,0,29,1,4,30000
1,0,32,1,9,30000
1,0,43,1,3,30000
1,0,62,1,1,30000
1,0,64,1,2,30000
1,0,57,1,1,30000
2,0,45,1,9,30000
1,0,42,1,6,30000
1,0,32,1,7,30000
1,0,55,1,1,30000
2,1,31,1,11,30000
3,0,60,1,1,30000
1,0,49,1,9,30000
1,0,48,1,5,30000
1,0,61,1,2,30000
1,0,48,1,8,30000
1,1,55,1,1,30000
1,0,41,1,3,30000
1,0,31,1,8,30000
1,0,32,1,8,30000
1,1,45,1,9,30000
1,0,34,1,3,30000
1,0,47,1,3,30000
1,1,35,1,9,30000
1,0,38,1,7,30000
1,0,43,1,5,30000
1,0,30,1,7,30000
1,0,30,1,3,30000
1,0,33,1,7,30000
1,0,34,1,6,30000
1,0,34,1,3,30000
1,0,33,1,3,30000
1,0,34,1,5,30000
1,0,45,1,6,30000
1,0,46,1,5,30000
1,0,32,1,7,30000
1,0,34,1,3,30000
1,0,45,1,9,30000
2,0,50,1,2,30000
2,0,44,1,7,30000
2,0,44,1,6,30000
2,0,45,1,5,30000
1,0,51,1,1,30000
2,0,42,1,3,30000
1,1,35,1,4,30000
1,0,58,1,2,30000
1,0,47,1,3,30000
1,1,42,1,4,30000
1,1,42,1,11,30000
2,0,54,1,1,30000
1,1,50,1,1,30000
1,0,41,1,5,30000
1,0,41,1,3,30000
2,1,32,1,5,30000
1,0,60,1,2,30000
2,0,62,1,1,30000
1,0,47,1,5,30000
1,0,30,1,9,30000
1,0,32,1,9,30000
3,1,45,1,11,30000
1,0,43,1,3,30000
1,0,70,0,1,30000
1,0,57,1,1,30180
1,0,55,1,1,30200
1,0,49,1,6,30200
2,0,49,1,7,30200
3,0,67,0,2,30200
1,0,31,1,9,30500
1,0,42,1,5,30500
1,0,42,1,3,30500
1,0,31,1,5,30500
2,0,38,1,7,30500
1,1,45,1,8,30500
1,0,42,1,8,30500
1,0,32,1,8,30500
1,0,34,1,5,30500
1,0,34,1,5,30500
1,0,45,1,7,30500
1,0,45,1,5,30500
1,0,64,1,1,30500
1,0,40,1,6,30500
2,0,37,1,5,30500
2,0,30,1,6,30500
1,0,34,1,9,30500
1,0,42,1,8,30500
1,0,32,1,9,30500
1,0,34,1,6,30500
1,0,45,1,9,30500
1,0,32,1,7,30500
1,1,37,1,7,30500
1,0,45,1,8,30500
1,0,34,1,7,30500
1,0,45,1,8,30500
2,1,46,1,11,30500
1,0,44,1,7,30500
1,0,68,0,2,30500
1,0,32,1,9,30500
1,0,43,1,5,30500
1,0,43,1,6,30500
1,0,43,1,4,30500
1,0,43,1,7,30500
1,0,43,1,3,30500
1,0,44,1,5,30500
1,0,33,1,3,30500
1,0,45,1,4,30500
1,0,31,1,3,30500
1,0,47,1,5,30500
1,0,45,1,3,30500
1,0,33,1,8,30500
1,0,56,1,2,30550
1,0,78,0,2,30800
1,0,34,1,6,30800
1,1,32,1,11,30900
2,0,45,1,6,30900
1,1,41,1,11,31000
1,0,32,1,8,31000
1,0,42,1,5,31000
1,0,32,1,5,31000
1,0,50,1,9,31000
2,0,34,1,5,31000
1,0,45,1,9,31000
2,0,39,1,7,31000
1,0,54,1,1,31000
2,0,42,1,7,31000
1,0,53,1,1,31000
1,0,47,1,8,31000
1,1,54,1,1,31000
1,0,32,1,5,31000
1,0,39,1,4,31000
1,0,33,1,7,31000
1,0,50,1,8,31000
1,0,37,1,3,31000
1,1,33,1,8,31000
1,0,34,1,4,31000
1,0,36,1,4,31000
1,0,32,1,7,31000
1,0,50,1,7,31000
1,0,32,1,7,31000
1,0,32,1,5,31000
2,0,42,1,6,31000
2,0,64,1,1,31000
2,0,45,1,3,31000
2,0,31,1,8,31000
1,0,32,1,8,31000
2,0,52,1,1,31000
1,0,44,1,8,31000
1,0,42,1,6,31000
1,0,45,1,8,31000
1,0,32,1,9,31000
1,0,32,1,7,31000
1,0,43,1,4,31000
1,0,32,1,3,31000
1,0,33,1,7,31000
1,0,32,1,5,31000
1,0,32,1,6,31000
1,0,32,1,6,31000
1,0,32,1,7,31000
1,0,32,1,4,31000
1,0,33,1,7,31000
1,0,34,1,4,31000
1,0,43,1,4,31000
1,0,34,1,9,31000
1,0,34,1,7,31000
1,0,34,1,3,31000
1,0,47,1,6,31000
1,0,45,1,8,31000
1,0,42,1,5,31000
1,0,60,1,1,31000
1,0,50,1,3,31000
2,0,48,1,7,31000
2,0,42,1,3,31000
2,0,43,1,3,31000
2,0,56,1,2,31000
2,0,52,1,2,31000
2,0,60,1,2,31000
2,0,32,1,7,31000
3,0,54,1,2,31000
2,0,64,1,2,31000
3,0,32,1,9,31000
1,0,50,1,6,31000
1,0,43,1,4,31000
1,0,50,1,4,31000
1,1,45,1,12,31000
1,0,45,1,3,31000
1,0,50,1,7,31000
1,1,32,1,9,31000
1,0,36,1,3,31000
1,1,35,1,5,31200
1,0,45,1,5,31200
1,0,50,1,9,31200
1,0,44,1,9,31200
1,0,37,1,9,31200
1,0,34,1,6,31200
1,0,45,1,8,31200
1,0,42,1,9,31200
1,0,40,1,7,31200
1,0,53,1,1,31200
1,0,45,1,5,31200
1,0,55,1,1,31200
1,0,32,1,4,31200
2,0,32,1,8,31200
2,0,35,1,8,31200
2,0,57,1,1,31200
2,0,57,1,2,31200
1,0,86,0,1,31250
1,0,33,1,5,31300
1,0,47,1,7,31300
1,0,48,1,4,31311
2,0,34,1,4,31350
2,0,34,1,4,31350
3,0,48,1,7,31359
1,0,32,1,5,31500
1,0,36,1,4,31500
1,0,33,1,9,31500
1,0,32,1,5,31500
1,0,32,1,9,31500
1,0,42,1,9,31500
1,0,31,1,5,31500
1,1,45,1,5,31500
2,0,32,1,7,31500
1,0,44,1,8,31500
1,0,50,1,5,31500
1,0,34,1,3,31500
1,0,32,1,8,31500
1,0,32,1,3,31500
1,0,53,1,2,31500
1,0,64,1,2,31500
1,0,58,1,1,31500
1,0,45,1,8,31500
1,0,34,1,4,31500
1,0,48,1,5,31500
1,0,32,1,3,31500
1,0,32,1,4,31500
2,0,33,1,5,31500
2,1,33,1,11,31500
2,0,42,1,7,31500
3,0,50,1,4,31500
1,0,50,1,6,31500
1,0,32,1,9,31500
1,0,34,1,3,31500
1,0,47,1,8,31500
1,0,55,1,2,31500
1,0,42,1,4,31500
1,0,43,1,6,31500
1,0,56,1,2,31500
1,0,48,1,5,31500
1,0,58,1,1,31500
1,0,58,1,2,31500
1,0,32,1,9,31500
2,0,42,1,9,31500
2,0,42,1,3,31500
2,0,64,1,1,31500
2,0,56,1,1,31500
1,1,32,1,8,31500
2,0,45,1,3,31500
2,0,33,1,7,31500
2,0,60,1,2,31500
1,0,42,1,5,31500
1,0,58,1,2,31500
1,0,28,1,3,31500
2,0,28,1,8,31500
2,0,28,1,5,31500
1,0,40,1,9,31500
1,0,39,1,4,31516
1,0,43,1,9,31700
1,0,50,1,7,31700
1,0,53,1,1,31700
1,0,53,1,1,31700
1,0,32,1,3,31700
2,0,33,1,9,31700
1,0,36,1,6,31700
1,1,45,1,3,31734
1,1,32,1,9,31800
1,0,46,1,5,31800
1,0,45,1,4,31900
1,0,35,1,4,31900
1,0,45,1,7,32000
1,0,58,1,2,32000
1,0,34,1,7,32000
1,1,62,1,2,32000
1,0,44,1,4,32000
1,0,59,1,1,32000
3,0,39,1,6,32000
1,0,32,1,4,32000
2,0,33,1,3,32000
2,0,32,1,5,32000
1,0,33,1,9,32000
3,1,32,1,10,32000
1,0,47,1,5,32000
1,0,32,1,4,32000
1,0,42,1,5,32000
1,1,42,1,12,32000
2,0,43,1,4,32000
2,0,67,1,1,32000
2,0,54,1,1,32000
2,1,43,1,6,32000
2,0,58,1,1,32000
2,0,47,1,6,32000
2,0,45,1,8,32000
2,0,36,1,8,32000
2,0,40,1,8,32000
2,0,32,1,4,32000
2,0,34,1,6,32000
3,0,35,1,3,32000
3,0,30,1,7,32000
1,0,32,1,9,32000
1,1,44,1,10,32000
1,0,48,1,3,32000
1,0,30,1,5,32000
1,0,32,1,5,32000
1,0,32,1,8,32000
1,0,32,1,8,32000
1,0,34,1,6,32000
1,0,36,1,3,32000
1,0,32,1,9,32000
1,0,35,1,8,32000
1,0,34,1,6,32000
1,0,45,1,8,32000
1,0,34,1,4,32000
1,0,39,1,6,32000
1,0,44,1,7,32000
1,0,52,1,6,32000
1,0,42,1,5,32000
1,0,42,1,5,32000
1,0,43,1,9,32000
1,0,44,1,9,32000
1,0,52,1,6,32000
1,0,52,1,6,32000
1,0,43,1,8,32000
2,0,42,1,9,32000
2,0,50,1,9,32000
2,0,55,1,2,32000
3,0,69,1,1,32000
4,0,100,0,2,32000
2,0,44,1,3,32000
2,0,62,1,1,32000
1,0,40,1,5,32000
2,0,64,1,2,32000
2,1,53,1,3,32000
1,0,52,1,8,32000
1,1,70,1,1,32000
1,0,51,1,4,32000
1,1,48,1,5,32000
2,0,42,1,9,32000
2,0,45,1,7,32000
1,0,45,1,5,32000
1,0,45,1,3,32000
3,0,46,1,8,32000
2,0,48,1,4,32000
2,0,53,1,4,32099
1,0,32,1,9,32160
1,0,42,1,3,32200
1,0,51,1,6,32200
1,0,42,1,9,32200
1,0,42,1,8,32200
1,0,35,1,8,32200
2,0,45,1,6,32200
1,1,42,1,12,32300
1,0,45,1,6,32300
